PC_name,Caption,Description,IdentifyingNumber,InstallDate,InstallLocation,Language,Name,ProductID,URLInfoAbout,URLUpdateInfo,Vendor,Version,Date_local,Date_universal_microsecond
"My PC","Python 3.9.1 Utility Scripts (64-bit)","Python 3.9.1 Utility Scripts (64-bit)","{47A9647A-A576-4751-9C37-D32EB70285A3}","20201208","None","1033","Python 3.9.1 Utility Scripts (64-bit)","None","None","None","Python Software Foundation","3.9.1150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Universal CRT Extension SDK","Universal CRT Extension SDK","{13952D7A-B7B3-F4F8-5F29-5CD18E8168B7}","20191013","None","1033","Universal CRT Extension SDK","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Visual C++ Library CRT ARM64 Appx Package","Visual C++ Library CRT ARM64 Appx Package","{79EBB18A-35C4-4486-ACD1-E3A94196ED06}","20201113","None","1033","Visual C++ Library CRT ARM64 Appx Package","None","None","None","Microsoft Corporation","14.28.29333","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Circuit Design Suite 14.2 Shared","NI Circuit Design Suite 14.2 Shared","{364BE6AA-0F62-40A7-A5A8-DD15082A1A7B}","20200415","None","0","NI Circuit Design Suite 14.2 Shared","none","http://www.ni.com/support/","None","National Instruments","14.20.49241","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Portable Configuration 19.0.0","NI Portable Configuration 19.0.0","{8CA5A8AA-78BD-46D2-9C05-1C27D18AB913}","20200415","None","0","NI Portable Configuration 19.0.0","none","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","VS WCF Debugging","VS WCF Debugging","{E90279BA-36B4-4477-A1B7-C81B571172F2}","20200623","None","1033","VS WCF Debugging","None","None","None","Microsoft Corporation","16.0.102.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Windows Desktop Runtime - 5.0.1 (x86)","Microsoft Windows Desktop Runtime - 5.0.1 (x86)","{11A04ABA-50D9-47DC-9AEB-DB0A0CB14D67}","20201209","None","1033","Microsoft Windows Desktop Runtime - 5.0.1 (x86)","None","None","None","Microsoft Corporation","40.4.29530","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI 2019 .NET Library","NI LabWindows/CVI 2019 .NET Library","{7EE28BBA-8A24-40B1-B0D0-9066A8CFA4AA}","20200415","None","0","NI LabWindows/CVI 2019 .NET Library","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabVIEW Runtime 2019","NI LabVIEW Runtime 2019","{B20204CA-DD51-4527-95BC-C7D4D15EF68C}","20200415","None","0","NI LabVIEW Runtime 2019","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vcpp_crt.redist.clickonce","vcpp_crt.redist.clickonce","{10D9FDCA-0D16-4C80-91DD-EDDA62A0F29D}","20201122","None","1033","vcpp_crt.redist.clickonce","None","None","None","Microsoft Corporation","14.28.29334","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK for Windows Store Apps Headers","Windows SDK for Windows Store Apps Headers","{785711EA-DD49-D232-BB29-D48350CC458F}","20190603","None","1033","Windows SDK for Windows Store Apps Headers","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","HP ePrint SW","HP ePrint SW","{78525DEA-1E62-429B-9CA4-A78F899A9F29}","20171110","None","1033","HP ePrint SW","None","None","None","HP Inc.","5.5.22560","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI Shared Runtime 2019","NI LabWindows/CVI Shared Runtime 2019","{DD4F8DEA-0AA5-48D8-B82C-763E5E087A06}","20200415","None","0","NI LabWindows/CVI Shared Runtime 2019","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Error Reporting Interface 19.0","NI Error Reporting Interface 19.0","{69181DFA-D7CA-4AFE-98E2-A985F32B557B}","20200415","None","9","NI Error Reporting Interface 19.0","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI Real-Time Runtime 2019","NI LabWindows/CVI Real-Time Runtime 2019","{0946CDFA-C3C6-4AD5-B884-FB72701ED351}","20200415","None","0","NI LabWindows/CVI Real-Time Runtime 2019","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","HP ePrint SW","HP ePrint SW","{16311D0B-D57C-46F8-AE64-9D4D44227271}","20171110","None","1033","HP ePrint SW","None","None","None","HP Inc.","5.5.22560","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","HP Registration Service","HP Registration Service","{EBF2C31B-E9A1-4929-BE35-6EBECF286110}","20180310","None","1033","HP Registration Service","None","None","None","HP Inc.","1.0.0.30","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2005 Redistributable","Microsoft Visual C++ 2005 Redistributable","{7299052b-02a4-4627-81f2-1818da5d550d}","20190406","None","0","Microsoft Visual C++ 2005 Redistributable","None","None","None","Microsoft Corporation","8.0.56336","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Package Manager Deployment Support 20.0","NI Package Manager Deployment Support 20.0","{3A45482B-C193-4855-81AB-C4091F523C9E}","20200415","None","1033","NI Package Manager Deployment Support 20.0","None","None","None","National Instruments","20.00.49153","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_Graphics_Singletonx64","vs_Graphics_Singletonx64","{2EE7854B-D67F-41D8-94F4-D885FA7C4385}","20201113","None","1033","vs_Graphics_Singletonx64","None","None","None","Microsoft Corporation","16.8.30608","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI 2017 Low-Level Driver (Updated)","NI LabWindows/CVI 2017 Low-Level Driver (Updated)","{E8147E4B-A2F5-4061-BC17-ED9879EEDF03}","20200415","None","0","NI LabWindows/CVI 2017 Low-Level Driver (Updated)","None","None","None","National Instruments","17.50.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization CS","Catalyst Control Center Next Localization CS","{1E48BB5B-2FEB-E270-CF93-5A84D1D7E944}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization CS","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinRT Intellisense UAP - en-us","WinRT Intellisense UAP - en-us","{6B37CC5B-78DF-5050-2215-68479716A587}","20191013","None","1033","WinRT Intellisense UAP - en-us","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","icecap_collectionresources","icecap_collectionresources","{CDD0EC5B-EBEE-4822-B994-78AD30D90874}","20201113","None","1033","icecap_collectionresources","None","None","None","Microsoft Corporation","16.8.30607","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","HP Support Solutions Framework","HP Support Solutions Framework","{EEC2EC5B-8676-4F38-A6E3-05B5236B7368}","20171110","None","1040","HP Support Solutions Framework","None","None","None","HP Inc.","12.8.37.11","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29334","Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29334","{8A3F7D5B-422D-49D9-84F7-8DC1B7782967}","20201122","None","1033","Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29334","None","None","None","Microsoft Corporation","14.28.29334","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI 2019 DataSocket Library","NI LabWindows/CVI 2019 DataSocket Library","{6E1BCD5B-41A1-4E69-8C6E-389F57A19F00}","20200415","None","0","NI LabWindows/CVI 2019 DataSocket Library","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabVIEW Runtime 2019 Non-English Support.","NI LabVIEW Runtime 2019 Non-English Support.","{21BC6C6B-8341-48B5-9FDC-CF25E4969533}","20200415","None","0","NI LabVIEW Runtime 2019 Non-English Support.","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Universal CRT Redistributable","Universal CRT Redistributable","{0460C87B-7F4C-3170-FAC9-B7A6AE5CE4E9}","20190603","None","1033","Universal CRT Redistributable","None","None","None","Microsoft Corporation","10.0.26624","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft ASP.NET Core 2.1.23 Shared Framework (x64)","Microsoft ASP.NET Core 2.1.23 Shared Framework (x64)","{E5EE5C7B-B070-39DA-966B-C7BE812E7518}","20201030","None","1033","Microsoft ASP.NET Core 2.1.23 Shared Framework (x64)","None","None","None","Microsoft Corporation","2.1.23.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Framework 4.7.2 Targeting Pack (Italiano)","Microsoft .NET Framework 4.7.2 Targeting Pack (Italiano)","{4215DE7B-A748-430D-9E83-7427A517FD62}","20190603","None","1040","Microsoft .NET Framework 4.7.2 Targeting Pack (Italiano)","None","None","None","Microsoft Corporation","4.7.03062","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Prezi Video","Prezi Video","{ed27648b-36f5-4322-a353-f657fe839b61}","20201209","C:\Program Files\Prezi\","1033","Prezi Video","None","None","None","Prezi","2.14.1.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727","Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727","{AC53FC8B-EE18-3F9C-9B59-60937D0B182C}","20180310","None","1033","Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727","None","None","None","Microsoft Corporation","11.0.50727","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Xamarin PCL Profiles v1.0.9","Xamarin PCL Profiles v1.0.9","{5E6844AB-A867-419C-A376-B12B574AA5F7}","20190603","None","1033","Xamarin PCL Profiles v1.0.9","None","None","None","Xamarin","1.0.9.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows Phone SDK 8.0 Assemblies for Visual Studio 2019","Windows Phone SDK 8.0 Assemblies for Visual Studio 2019","{BA8395AB-52FC-365A-9543-1183C7FDF781}","20201113","None","1033","Windows Phone SDK 8.0 Assemblies for Visual Studio 2019","None","None","None","Microsoft Corporation","16.0.30509","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Package Manager Deployment Support 64-bit 20.0","NI Package Manager Deployment Support 64-bit 20.0","{EEC6CAAB-2FA9-42DC-B0C7-359D1A4DDE70}","20200415","None","1033","NI Package Manager Deployment Support 64-bit 20.0","None","None","None","National Instruments","20.00.49153","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Package Manager 32-bit","NI Package Manager 32-bit","{514428BB-651B-42FC-BFBE-C01D0003650D}","20200415","None","1033","NI Package Manager 32-bit","None","None","None","National Instruments","20.00.49153","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Microsoft Visual C++ 2015 Run-Time","NI Microsoft Visual C++ 2015 Run-Time","{AFC999BB-F270-46EF-B748-AE755EC75322}","20200415","None","9","NI Microsoft Visual C++ 2015 Run-Time","None","None","None","National Instruments","14.15.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI DataFinder Desktop Quit","NI DataFinder Desktop Quit","{48CB48CB-1B2D-4B8E-83F2-682A3AEA8757}","20200415","None","0","NI DataFinder Desktop Quit","None","http://www.ni.com","None","National Instruments","18.55.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727","Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727","{A2CB1ACB-94A2-32BA-A15E-7D80319F7589}","20180310","None","1033","Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727","None","None","None","Microsoft Corporation","11.0.50727","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_minshellmsires","vs_minshellmsires","{DE982ACB-A44E-44A5-BEA5-F0816490312C}","20201113","None","1033","vs_minshellmsires","None","None","None","Microsoft Corporation","16.8.30530","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","HP JumpStart Bridge","HP JumpStart Bridge","{3FC961DB-BD36-4D8D-B276-0C456A2BB638}","20180310","None","1033","HP JumpStart Bridge","None","None","None","HP Inc.","1.4.0.441","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Intel(R) Chipset Device Software","Intel(R) Chipset Device Software","{C3F938DB-732F-4A2B-BB44-42233484D098}","20181223","None","1033","Intel(R) Chipset Device Software","None","None","None","Intel Corporation","10.1.17479.8054","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Intel(R) PRO/Wireless Driver","Intel(R) PRO/Wireless Driver","{8FB9ABDB-D154-4DF3-BD67-8817A4550027}","20190305","C:\Program Files\Intel","1033","Intel(R) PRO/Wireless Driver","None","http://www.intel.com/support/go/wireless_support","http://downloadfinder.intel.com","Intel Corporation","20.90.0000.9678","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization SV","Catalyst Control Center Next Localization SV","{8A5E75EB-670F-73B5-CB3D-0D5D732A0A5D}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization SV","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","icecap_collectionresourcesx64","icecap_collectionresourcesx64","{491C89EB-4E20-4691-A3D1-9F37570B4791}","20201113","None","1040","icecap_collectionresourcesx64","None","None","None","Microsoft Corporation","16.8.30530","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.9.1 Test Suite (64-bit)","Python 3.9.1 Test Suite (64-bit)","{A7EC4DEB-8ABD-471D-BB5B-E579EBC9B043}","20201208","None","1033","Python 3.9.1 Test Suite (64-bit)","None","None","None","Python Software Foundation","3.9.1150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","WinRT Intellisense IoT - en-us","WinRT Intellisense IoT - en-us","{36AE12FB-4349-6EAA-B6E4-5F4E06FA8AE8}","20191013","None","1033","WinRT Intellisense IoT - en-us","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DaVinci Resolve Keyboards","DaVinci Resolve Keyboards","{04F776FB-37A2-4116-84F2-6CF3D731999D}","20200906","None","1033","DaVinci Resolve Keyboards","None","None","None","Blackmagic Design","1.0.0.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Standard Targeting Pack - 2.1.0 (x64)","Microsoft .NET Standard Targeting Pack - 2.1.0 (x64)","{A7036CFB-B403-4598-85FF-D397ABB88173}","20191013","None","1033","Microsoft .NET Standard Targeting Pack - 2.1.0 (x64)","None","None","None","Microsoft Corporation","24.0.28113","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Catalyst Control Center Next Localization BR","Catalyst Control Center Next Localization BR","{108D5EFB-62B2-F89A-920F-1E2FECC10465}","20180613","C:\Program Files\AMD\","1033","Catalyst Control Center Next Localization BR","none","http://www.amd.com","None","Advanced Micro Devices, Inc.","2017.0517.1614.27405","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Intel PROSet/Wireless WiFi Software","Intel PROSet/Wireless WiFi Software","{EF71AFFB-85B5-407C-A301-39EA25F98313}","20190305","C:\Program Files\Intel\","1033","Intel PROSet/Wireless WiFi Software","None","http://www.intel.com/support/go/wireless_support","http://downloadfinder.intel.com","Intel Corporation","20.90.0.2270","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","{B175520C-86A2-35A7-8619-86DC379688B9}","20171110","None","1033","Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","None","None","None","Microsoft Corporation","11.0.61030","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Autodesk Material Library Medium Resolution Image Library 2020","Autodesk Material Library Medium Resolution Image Library 2020","{B52B3C0C-F56D-44CB-AC81-F86BCBB7550F}","20190512","None","1033","Autodesk Material Library Medium Resolution Image Library 2020","None","http://www.autodesk.com","None","Autodesk","18.11.1.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI 2019 Network Streams Library","NI LabWindows/CVI 2019 Network Streams Library","{EEA5281C-7DA9-492E-8F6F-4127DC67AAD6}","20200415","None","0","NI LabWindows/CVI 2019 Network Streams Library","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2005 Redistributable","Microsoft Visual C++ 2005 Redistributable","{710f4c1c-cc18-4c49-8cbf-51240c89a1a2}","20171110","None","0","Microsoft Visual C++ 2005 Redistributable","None","None","None","Microsoft Corporation","8.0.61001","2020-12-12 20:52:57.426928","1607802777.426928"
